"season_name","census_date_start","census_date_end","surveyed_san_telmo","observer","census_date","time_start","time_end","location","location_group","species","total_count","total_count_nodead","ad_female_count","ad_male_count","ad_unk_count","juv_female_count","juv_male_count","juv_unk_count","pup_live_count","pup_dead_count","unk_female_count","unk_male_count","unk_unk_count","header_notes","census_notes","census_phocid_header_id","census_id","research_program","notes"
"2001/02","2002-01-12","2002-01-12",FALSE,NA,"2002-01-12",NA,NA,"Papua",NA,"Leopard seal",0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-6",NA,"INACH",NA
"2001/02","2002-01-12","2002-01-12",FALSE,NA,"2002-01-12",NA,NA,"Pinochet de la Barra",NA,"Leopard seal",0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-6",NA,"INACH",NA
"2001/02","2002-01-12","2002-01-12",FALSE,NA,"2002-01-12",NA,NA,"Alcazar",NA,"Weddell seal",7,NA,2,0,NA,3,2,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-6",NA,"INACH",NA
"2001/02","2002-01-12","2002-01-12",FALSE,NA,"2002-01-12",NA,NA,"Ballena Norte",NA,"Weddell seal",1,NA,0,0,NA,1,0,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-6",NA,"INACH",NA
"2001/02","2002-01-12","2002-01-12",FALSE,NA,"2002-01-12",NA,NA,"Cachorros",NA,"Weddell seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-6",NA,"INACH",NA
"2001/02","2002-01-12","2002-01-12",FALSE,NA,"2002-01-12",NA,NA,"Cerro Gajardo, Peninsula",NA,"Weddell seal",1,NA,0,0,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-6",NA,"INACH",NA
"2001/02","2002-01-12","2002-01-12",FALSE,NA,"2002-01-12",NA,NA,"Larga",NA,"Weddell seal",1,NA,1,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-6",NA,"INACH",NA
"2001/02","2002-01-12","2002-01-12",FALSE,NA,"2002-01-12",NA,NA,"Marko",NA,"Weddell seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-6",NA,"INACH",NA
"2001/02","2002-01-12","2002-01-12",FALSE,NA,"2002-01-12",NA,NA,"Media Luna",NA,"Weddell seal",14,NA,1,1,NA,7,5,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-6",NA,"INACH",NA
"2001/02","2002-01-12","2002-01-12",FALSE,NA,"2002-01-12",NA,NA,"Papua",NA,"Weddell seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-6",NA,"INACH",NA
"2001/02","2002-01-12","2002-01-12",FALSE,NA,"2002-01-12",NA,NA,"Pinochet de la Barra",NA,"Weddell seal",1,NA,1,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-6",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Alcazar",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Alcazar",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Aranda",NA,"Crabeater seal",1,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Ballena Norte",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Ballena Sur",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Cachorros",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Cerro Gajardo, Peninsula",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Copihue",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"del Lobero, Playa",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"El Plastico, Playa",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"El Remanso, Playa",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Larga",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Maderas",NA,"Crabeater seal",1,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Marko",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Media Luna",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Modulo",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Papua",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Roquerio",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Schiappacasse, Playa",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Alcazar",NA,"Elephant seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Alcazar",NA,"Elephant seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Aranda",NA,"Elephant seal",1,NA,0,0,NA,1,0,NA,0,NA,NA,NA,0,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Ballena Norte",NA,"Elephant seal",4,NA,0,0,NA,3,1,NA,0,NA,NA,NA,0,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Ballena Sur",NA,"Elephant seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Cachorros",NA,"Elephant seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Cerro Gajardo, Peninsula",NA,"Elephant seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Copihue",NA,"Elephant seal",1,NA,0,0,NA,0,1,NA,0,NA,NA,NA,0,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"del Lobero, Playa",NA,"Elephant seal",1,NA,0,0,NA,0,0,NA,0,NA,NA,NA,1,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"El Plastico, Playa",NA,"Elephant seal",7,NA,0,0,NA,3,0,NA,0,NA,NA,NA,4,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"El Remanso, Playa",NA,"Elephant seal",2,NA,0,0,NA,2,0,NA,0,NA,NA,NA,0,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Larga",NA,"Elephant seal",92,NA,2,3,NA,26,16,NA,0,NA,NA,NA,45,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Maderas",NA,"Elephant seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Marko",NA,"Elephant seal",12,NA,1,0,NA,6,2,NA,1,NA,NA,NA,2,NA,NA,"2001/02-7",NA,"INACH","pups: 0 females; 1 males; 0 unknowns"
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Media Luna",NA,"Elephant seal",156,NA,1,0,NA,52,1,NA,2,NA,NA,NA,100,NA,NA,"2001/02-7",NA,"INACH","pups: 1 females; 1 males; 1 unknowns"
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Modulo",NA,"Elephant seal",11,NA,0,0,NA,2,2,NA,0,NA,NA,NA,7,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Papua",NA,"Elephant seal",5,NA,0,0,NA,5,0,NA,0,NA,NA,NA,0,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Roquerio",NA,"Elephant seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Schiappacasse, Playa",NA,"Elephant seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Alcazar",NA,"Leopard seal",0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Alcazar",NA,"Leopard seal",0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Aranda",NA,"Leopard seal",1,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Ballena Norte",NA,"Leopard seal",0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Ballena Sur",NA,"Leopard seal",0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Cachorros",NA,"Leopard seal",2,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Copihue",NA,"Leopard seal",0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"El Plastico, Playa",NA,"Leopard seal",0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"El Remanso, Playa",NA,"Leopard seal",0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Larga",NA,"Leopard seal",0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Loberia",NA,"Leopard seal",0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Maderas",NA,"Leopard seal",0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Marko",NA,"Leopard seal",0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Media Luna",NA,"Leopard seal",0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Modulo",NA,"Leopard seal",1,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Nibaldo",NA,"Leopard seal",0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Papua",NA,"Leopard seal",0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Roquerio",NA,"Leopard seal",0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Schiappacasse, Playa",NA,"Leopard seal",1,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Alcazar",NA,"Weddell seal",6,NA,0,2,NA,1,3,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Alcazar",NA,"Weddell seal",1,NA,1,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Aranda",NA,"Weddell seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Ballena Norte",NA,"Weddell seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Ballena Sur",NA,"Weddell seal",1,NA,0,0,NA,1,0,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Cachorros",NA,"Weddell seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Cerro Gajardo, Peninsula",NA,"Weddell seal",2,NA,2,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Copihue",NA,"Weddell seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"del Lobero, Playa",NA,"Weddell seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"El Plastico, Playa",NA,"Weddell seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"El Remanso, Playa",NA,"Weddell seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Larga",NA,"Weddell seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Maderas",NA,"Weddell seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Marko",NA,"Weddell seal",3,NA,2,0,NA,1,0,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Media Luna",NA,"Weddell seal",12,NA,1,2,NA,5,4,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Modulo",NA,"Weddell seal",2,NA,0,0,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Papua",NA,"Weddell seal",2,NA,0,0,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Roquerio",NA,"Weddell seal",1,NA,0,1,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-19","2002-01-19",FALSE,NA,"2002-01-19",NA,NA,"Schiappacasse, Playa",NA,"Weddell seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,"2001/02-7",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Alcazar",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Aranda",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Ballena Norte",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Ballena Sur",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Cachorros",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Cerro Gajardo, Peninsula",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Chungungo",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"El Plastico, Playa",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Larga",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Marko",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Media Luna",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Modulo",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Papua",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Paulina, Playa",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Pinochet de la Barra",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Roquerio",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Schiappacasse, Playa",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Yamana, Playa",NA,"Crabeater seal",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Alcazar",NA,"Elephant seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Aranda",NA,"Elephant seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Ballena Norte",NA,"Elephant seal",2,NA,0,0,NA,1,0,NA,0,NA,NA,NA,1,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Ballena Sur",NA,"Elephant seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Cachorros",NA,"Elephant seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Cerro Gajardo, Peninsula",NA,"Elephant seal",1,NA,1,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Chungungo",NA,"Elephant seal",0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"El Plastico, Playa",NA,"Elephant seal",6,NA,0,0,NA,2,0,NA,0,NA,NA,NA,4,NA,NA,"2001/02-8",NA,"INACH",NA
"2001/02","2002-01-26","2002-01-26",FALSE,NA,"2002-01-26",NA,NA,"Larga",NA,"Elephant seal",109,NA,0,0,NA,22,15,NA,0,NA,NA,NA,72,NA,NA,"2001/02-8",NA,"INACH",NA
