"header_id","season_name","week","census_date","location","species","ad_male_count","ad_female_count","ad_unk_count","juv_male_count","juv_female_count","juv_unk_count","pup_male_count","pup_female_count","pup_unk_count","unk_unk_count","notes","research_program"
"1999/00-01","1999/00",1,1999-12-06,"Cachorros","Weddell seal",1,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Chungungo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Chungungo","Elephant seal",0,0,NA,6,2,NA,0,0,0,18,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Chungungo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Chungungo","Weddell seal",0,0,NA,0,1,NA,0,0,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Copihue","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Copihue","Elephant seal",0,0,NA,0,0,NA,1,0,0,0,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Copihue","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Copihue","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Modulo","Elephant seal",0,0,NA,1,2,NA,0,0,0,1,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Larga","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Larga","Elephant seal",2,0,NA,18,1,NA,8,4,1,19,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Larga","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Larga","Weddell seal",0,1,NA,1,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Loberia","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Loberia","Elephant seal",0,0,NA,0,0,NA,0,0,0,1,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Loberia","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Loberia","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Marko","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Marko","Elephant seal",0,0,NA,6,4,NA,1,1,0,4,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Marko","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Marko","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Media Luna","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Media Luna","Elephant seal",2,1,NA,36,13,NA,8,3,1,55,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Media Luna","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Media Luna","Weddell seal",1,1,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Modulo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Modulo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Modulo","Weddell seal",0,0,NA,2,1,NA,0,0,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Nibaldo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Cerro Gajardo, Peninsula","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Cerro Gajardo, Peninsula","Elephant seal",0,0,NA,0,0,NA,0,0,0,1,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Cerro Gajardo, Peninsula","Weddell seal",0,0,NA,1,1,NA,0,0,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Papua","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Papua","Elephant seal",1,0,NA,0,1,NA,0,0,0,3,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Papua","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Papua","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Paulina, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Paulina, Playa","Elephant seal",0,0,NA,1,0,NA,0,0,0,0,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Paulina, Playa","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"Paulina, Playa","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"El Plastico, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"El Plastico, Playa","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"El Plastico, Playa","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-01","1999/00",1,1999-12-06,"El Plastico, Playa","Weddell seal",0,1,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Alcazar","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Alcazar","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Alcazar","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Alcazar","Weddell seal",0,2,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Antartico, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Antartico, Playa","Elephant seal",0,0,NA,0,0,NA,1,0,0,0,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Antartico, Playa","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Antartico, Playa","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Aranda","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Aranda","Elephant seal",0,0,NA,1,0,NA,0,0,3,0,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Aranda","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Aranda","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Ballena Norte","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Ballena Norte","Elephant seal",0,0,NA,3,0,NA,0,1,0,1,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Ballena Norte","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Ballena Norte","Weddell seal",3,0,NA,0,3,NA,0,0,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Chungungo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Chungungo","Elephant seal",0,0,NA,3,0,NA,0,0,0,1,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Chungungo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Chungungo","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Copihue","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Copihue","Elephant seal",0,0,NA,0,1,NA,0,0,0,2,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Copihue","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Copihue","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Daniel","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Daniel","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Daniel","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Daniel","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"del Canal, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"del Canal, Playa","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"del Canal, Playa","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"del Canal, Playa","Weddell seal",0,0,NA,0,1,NA,0,0,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Modulo","Elephant seal",0,0,NA,5,0,NA,1,1,0,7,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Larga","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Larga","Elephant seal",0,0,NA,6,5,NA,7,7,1,20,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Larga","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Larga","Weddell seal",0,0,NA,0,0,NA,0,1,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Maderas","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Maderas","Elephant seal",0,0,NA,0,0,NA,0,0,1,0,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Maderas","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Maderas","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Marko","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Marko","Elephant seal",0,0,NA,0,0,NA,3,0,0,0,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Marko","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Marko","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Media Luna","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Media Luna","Elephant seal",3,3,NA,51,24,NA,1,4,0,96,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Media Luna","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Media Luna","Weddell seal",1,0,NA,5,1,NA,1,0,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Modulo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Modulo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Modulo","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Nibaldo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Cerro Gajardo, Peninsula","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Cerro Gajardo, Peninsula","Elephant seal",0,0,NA,0,0,NA,0,0,0,4,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Cerro Gajardo, Peninsula","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Papua","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Papua","Elephant seal",0,3,NA,0,0,NA,0,0,1,6,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Papua","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Papua","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"El Plastico, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"El Plastico, Playa","Elephant seal",0,0,NA,0,1,NA,0,0,0,0,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"El Plastico, Playa","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"El Plastico, Playa","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Yamana, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Yamana, Playa","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Yamana, Playa","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-02","1999/00",2,1999-12-13,"Yamana, Playa","Weddell seal",1,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Alcazar","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Alcazar","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Alcazar","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Alcazar","Weddell seal",0,2,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Aranda","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Aranda","Elephant seal",0,0,NA,3,1,NA,0,0,0,0,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Aranda","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Aranda","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Ballena Norte","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Ballena Norte","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Ballena Norte","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Ballena Norte","Weddell seal",2,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Ballena Sur","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Ballena Sur","Elephant seal",0,0,NA,0,1,NA,0,0,0,0,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Ballena Sur","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Ballena Sur","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Cachorros","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Cachorros","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Cachorros","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Cachorros","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Chungungo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Chungungo","Elephant seal",0,0,NA,1,0,NA,0,0,0,7,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Chungungo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Chungungo","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Copihue","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Copihue","Elephant seal",0,0,NA,0,1,NA,0,0,0,0,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Copihue","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Copihue","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Daniel","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Daniel","Elephant seal",0,0,NA,0,1,NA,0,0,0,0,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Daniel","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Daniel","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Modulo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Modulo","Elephant seal",0,0,NA,0,3,NA,0,0,0,8,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Modulo","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Larga","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Larga","Elephant seal",0,0,NA,22,5,NA,1,0,1,32,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Larga","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Larga","Weddell seal",0,0,NA,2,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Marko","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Marko","Elephant seal",0,0,NA,6,4,NA,6,2,1,5,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Marko","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Marko","Weddell seal",0,0,NA,0,1,NA,0,0,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Media Luna","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Media Luna","Elephant seal",1,0,NA,38,16,NA,2,1,NA,75,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Media Luna","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Media Luna","Weddell seal",0,2,NA,1,1,NA,0,0,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Modulo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Nibaldo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Cerro Gajardo, Peninsula","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Cerro Gajardo, Peninsula","Elephant seal",0,2,NA,0,0,NA,0,1,0,0,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Cerro Gajardo, Peninsula","Weddell seal",1,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Papua","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Papua","Elephant seal",0,1,NA,0,0,NA,0,0,0,5,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Papua","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Papua","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Paulina, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Paulina, Playa","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Paulina, Playa","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-03","1999/00",3,1999-12-20,"Paulina, Playa","Weddell seal",0,0,NA,1,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-04","1999/00",4,1999-12-27,"Alcazar","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-04","1999/00",4,1999-12-27,"Alcazar","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"1999/00-04","1999/00",4,1999-12-27,"Alcazar","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-04","1999/00",4,1999-12-27,"Alcazar","Weddell seal",1,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-04","1999/00",4,1999-12-27,"Antartico, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-04","1999/00",4,1999-12-27,"Antartico, Playa","Elephant seal",0,0,NA,1,0,NA,0,0,0,0,NA,"INACH"
"1999/00-04","1999/00",4,1999-12-27,"Antartico, Playa","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-04","1999/00",4,1999-12-27,"Antartico, Playa","Weddell seal",0,0,NA,0,1,NA,0,0,NA,NA,NA,"INACH"
"1999/00-04","1999/00",4,1999-12-27,"Aranda","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-04","1999/00",4,1999-12-27,"Aranda","Elephant seal",0,0,NA,6,4,NA,0,0,0,2,NA,"INACH"
"1999/00-04","1999/00",4,1999-12-27,"Aranda","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-04","1999/00",4,1999-12-27,"Aranda","Weddell seal",1,0,NA,0,1,NA,0,0,NA,NA,NA,"INACH"
"1999/00-04","1999/00",4,1999-12-27,"Ballena Norte","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-04","1999/00",4,1999-12-27,"Ballena Norte","Elephant seal",0,0,NA,0,0,NA,0,0,0,1,NA,"INACH"
"1999/00-04","1999/00",4,1999-12-27,"Ballena Norte","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-04","1999/00",4,1999-12-27,"Ballena Norte","Weddell seal",1,0,NA,4,1,NA,0,0,NA,NA,NA,"INACH"
"1999/00-04","1999/00",4,1999-12-27,"Ballena Sur","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-04","1999/00",4,1999-12-27,"Ballena Sur","Elephant seal",0,0,NA,0,1,NA,0,0,0,0,NA,"INACH"
"1999/00-04","1999/00",4,1999-12-27,"Ballena Sur","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-04","1999/00",4,1999-12-27,"Ballena Sur","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"1999/00-04","1999/00",4,1999-12-27,"Chungungo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-04","1999/00",4,1999-12-27,"Chungungo","Elephant seal",0,0,NA,0,3,NA,0,0,0,1,NA,"INACH"
