header_id,season_name,species,location,time_start,time_end,total_count,ad_female_count,ad_male_count,ad_unk_count,juv_female_count,juv_male_count,juv_unk_count,pup_live_count,pup_dead_count,unk_female_count,unk_male_count,unk_unk_count,census_notes,orig_record
7/4/2006,2006/07,Leopard seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE
7/4/2006,2006/07,Weddell seal,Cape Shirreff core locations,,,19,3,2,3,1,8,0,2,0,0,0,0,"pups: 0 females, 0 males, 1 unknowns; pups: 0 females, 0 males, 1 unknowns",TRUE
7/5/2006,2006/07,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE
7/5/2006,2006/07,Elephant seal,Cape Shirreff core locations,,,184,4,0,0,10,15,0,1,0,0,0,154,"pups: 0 females, 0 males, 1 unknowns",TRUE
7/5/2006,2006/07,Leopard seal,Cape Shirreff core locations,,,1,1,0,0,0,0,0,0,0,0,0,0,,TRUE
7/5/2006,2006/07,Weddell seal,Cape Shirreff core locations,,,22,11,4,0,4,2,1,0,0,0,0,0,,TRUE
7/6/2006,2006/07,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE
7/6/2006,2006/07,Elephant seal,Cape Shirreff core locations,,,202,22,0,0,22,17,0,0,0,0,0,141,,TRUE
7/6/2006,2006/07,Leopard seal,Cape Shirreff core locations,,,1,0,0,1,0,0,0,0,0,0,0,0,,TRUE
7/6/2006,2006/07,Weddell seal,Cape Shirreff core locations,,,36,17,9,1,5,4,0,0,0,0,0,0,,TRUE
7/7/2006,2006/07,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE
7/7/2006,2006/07,Elephant seal,Cape Shirreff core locations,,,253,29,0,0,47,22,0,4,0,0,0,151,"pups: 1 females, 0 males, 0 unknowns; pups: 2 females, 1 males, 0 unknowns",TRUE
7/7/2006,2006/07,Leopard seal,Cape Shirreff core locations,,,12,10,0,1,0,0,1,0,0,0,0,0,,TRUE
7/7/2006,2006/07,Weddell seal,Cape Shirreff core locations,,,19,8,0,0,3,6,0,2,0,0,0,0,"pups: 1 females, 0 males, 0 unknowns; pups: 0 females, 1 males, 0 unknowns",TRUE
7/8/2006,2006/07,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE
7/8/2006,2006/07,Elephant seal,Cape Shirreff core locations,,,263,32,0,0,43,17,0,8,0,0,0,163,"pups: 1 females, 0 males, 0 unknowns; pups: 0 females, 1 males, 0 unknowns; pups: 3 females, 1 males, 2 unknowns",TRUE
7/8/2006,2006/07,Leopard seal,Cape Shirreff core locations,,,7,7,0,0,0,0,0,0,0,0,0,0,,TRUE
7/8/2006,2006/07,Weddell seal,Cape Shirreff core locations,,,26,0,5,0,5,1,3,12,0,0,0,0,"pups: 2 females, 1 males, 0 unknowns; pups: 2 females, 6 males, 0 unknowns; pups: 0 females, 1 males, 0 unknowns",TRUE
149,2009/10,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
149,2009/10,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
149,2009/10,Elephant seal,Cape Shirreff core locations,11:45:00,16:30:00,44,20,7,0,0,0,0,17,0,0,0,0,,TRUE
149,2009/10,Elephant seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
149,2009/10,Leopard seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
149,2009/10,Leopard seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
149,2009/10,Weddell seal,Cape Shirreff core locations,11:45:00,16:30:00,8,4,1,1,0,0,0,2,0,0,0,0,,TRUE
149,2009/10,Weddell seal,"San Telmo, Punta",11:45:00,16:30:00,1,0,0,1,0,0,0,0,,,,,,
150,2009/10,Crabeater seal,Cape Shirreff core locations,12:15:00,18:00:00,1,0,0,1,0,0,0,0,0,0,0,0,,TRUE
150,2009/10,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
150,2009/10,Elephant seal,Cape Shirreff core locations,12:15:00,18:00:00,41,15,7,0,0,0,0,19,0,0,0,0,,TRUE
150,2009/10,Elephant seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
150,2009/10,Leopard seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
150,2009/10,Leopard seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
150,2009/10,Weddell seal,Cape Shirreff core locations,12:15:00,18:00:00,19,10,2,3,1,0,0,3,0,0,0,0,,TRUE
150,2009/10,Weddell seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
151,2009/10,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
151,2009/10,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
151,2009/10,Elephant seal,Cape Shirreff core locations,12:45:00,17:30:00,33,7,7,0,0,1,0,18,0,0,0,0,,TRUE
151,2009/10,Elephant seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
151,2009/10,Leopard seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
151,2009/10,Leopard seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
151,2009/10,Weddell seal,Cape Shirreff core locations,12:45:00,17:30:00,10,6,2,0,0,1,0,1,0,0,0,0,,TRUE
151,2009/10,Weddell seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
152,2009/10,Crabeater seal,Cape Shirreff core locations,11:45:00,16:30:00,1,0,0,0,0,0,0,1,0,0,0,0,,TRUE
152,2009/10,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
152,2009/10,Elephant seal,Cape Shirreff core locations,11:45:00,16:30:00,52,5,7,1,1,13,9,16,0,0,0,0,,TRUE
152,2009/10,Elephant seal,"San Telmo, Punta",11:45:00,16:30:00,3,0,1,0,1,1,0,0,,,,,,
152,2009/10,Leopard seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
152,2009/10,Leopard seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
152,2009/10,Weddell seal,Cape Shirreff core locations,11:45:00,16:30:00,23,4,5,1,4,3,3,3,0,0,0,0,,TRUE
152,2009/10,Weddell seal,"San Telmo, Punta",11:45:00,16:30:00,13,9,4,0,0,0,0,0,,,,,,
153,2009/10,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
153,2009/10,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
153,2009/10,Elephant seal,Cape Shirreff core locations,11:30:00,14:35:00,103,2,6,0,3,69,11,12,0,0,0,0,,TRUE
153,2009/10,Elephant seal,"San Telmo, Punta",11:30:00,14:30:00,16,0,0,0,1,11,4,0,,,,,,
153,2009/10,Leopard seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
153,2009/10,Leopard seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
153,2009/10,Weddell seal,Cape Shirreff core locations,11:30:00,14:35:00,17,9,4,0,0,3,0,1,0,0,0,0,,TRUE
153,2009/10,Weddell seal,"San Telmo, Punta",11:30:00,14:30:00,8,4,1,0,2,1,0,0,,,,,,
154,2009/10,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
154,2009/10,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
154,2009/10,Elephant seal,Cape Shirreff core locations,9:45:00,13:10:00,155,4,3,1,2,123,9,13,0,0,0,0,,TRUE
154,2009/10,Elephant seal,"San Telmo, Punta",9:45:00,13:10:00,30,0,1,0,6,21,2,0,,,,,,
154,2009/10,Leopard seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
154,2009/10,Leopard seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
154,2009/10,Weddell seal,Cape Shirreff core locations,9:45:00,13:10:00,21,8,7,0,4,1,0,1,0,0,0,0,,TRUE
154,2009/10,Weddell seal,"San Telmo, Punta",9:45:00,13:10:00,13,7,5,0,0,1,0,0,,,,,,
155,2009/10,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
155,2009/10,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
155,2009/10,Elephant seal,Cape Shirreff core locations,10:15:00,13:45:00,186,5,38,1,7,64,56,15,0,0,0,0,,TRUE
155,2009/10,Elephant seal,"San Telmo, Punta",10:15:00,13:45:00,29,1,0,0,1,25,2,0,,,,,,
155,2009/10,Leopard seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
155,2009/10,Leopard seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
155,2009/10,Weddell seal,Cape Shirreff core locations,10:15:00,13:45:00,11,4,2,0,1,1,1,2,0,0,0,0,,TRUE
155,2009/10,Weddell seal,"San Telmo, Punta",10:15:00,13:45:00,10,4,2,0,3,1,0,0,,,,,,
156,2009/10,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
156,2009/10,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
156,2009/10,Elephant seal,Cape Shirreff core locations,11:10:00,14:00:00,119,2,3,0,6,97,8,3,0,0,0,0,,TRUE
156,2009/10,Elephant seal,"San Telmo, Punta",11:10:00,14:00:00,22,3,0,0,0,16,3,0,,,,,,
156,2009/10,Leopard seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
156,2009/10,Leopard seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
156,2009/10,Weddell seal,Cape Shirreff core locations,11:10:00,14:00:00,15,6,4,1,0,4,0,0,0,0,0,0,,TRUE
156,2009/10,Weddell seal,"San Telmo, Punta",11:10:00,14:00:00,2,0,0,0,1,1,0,0,,,,,,
157,2009/10,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
157,2009/10,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
157,2009/10,Elephant seal,Cape Shirreff core locations,12:00:00,17:10:00,245,2,0,0,25,166,43,9,0,0,0,0,,TRUE
157,2009/10,Elephant seal,"San Telmo, Punta",12:00:00,17:10:00,31,6,1,0,0,22,2,0,,,,,,
157,2009/10,Leopard seal,Cape Shirreff core locations,12:00:00,17:10:00,1,1,0,0,0,0,0,0,0,0,0,0,,TRUE
157,2009/10,Leopard seal,"San Telmo, Punta",12:00:00,17:10:00,2,1,1,0,0,0,0,0,,,,,,
157,2009/10,Weddell seal,Cape Shirreff core locations,12:00:00,17:10:00,16,7,2,2,2,3,0,0,0,0,0,0,,TRUE
157,2009/10,Weddell seal,"San Telmo, Punta",12:00:00,17:10:00,7,2,5,0,0,0,0,0,,,,,,
158,2009/10,Crabeater seal,Cape Shirreff core locations,11:00:00,16:00:00,1,0,0,0,1,0,0,0,0,0,0,0,,TRUE
158,2009/10,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
158,2009/10,Elephant seal,Cape Shirreff core locations,11:00:00,16:00:00,166,13,5,0,3,140,3,2,0,0,0,0,,TRUE
158,2009/10,Elephant seal,"San Telmo, Punta",11:00:00,16:00:00,11,0,0,2,0,8,0,1,,,,,,
158,2009/10,Leopard seal,Cape Shirreff core locations,11:00:00,16:00:00,7,6,1,0,0,0,0,0,0,0,0,0,,TRUE
158,2009/10,Leopard seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
158,2009/10,Weddell seal,Cape Shirreff core locations,11:00:00,16:00:00,20,8,7,1,2,2,0,0,0,0,0,0,,TRUE
158,2009/10,Weddell seal,"San Telmo, Punta",11:00:00,16:00:00,7,3,4,0,0,0,0,0,,,,,,
159,2009/10,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
159,2009/10,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
159,2009/10,Elephant seal,Cape Shirreff core locations,14:30:00,18:20:00,114,19,4,4,30,57,0,0,0,0,0,0,,TRUE
159,2009/10,Elephant seal,"San Telmo, Punta",14:30:00,18:20:00,6,0,0,1,0,5,0,0,,,,,,
159,2009/10,Leopard seal,Cape Shirreff core locations,14:30:00,18:20:00,2,2,0,0,0,0,0,0,0,0,0,0,,TRUE
159,2009/10,Leopard seal,"San Telmo, Punta",14:30:00,18:20:00,1,1,0,0,0,0,0,0,,,,,,
159,2009/10,Weddell seal,Cape Shirreff core locations,14:30:00,18:20:00,1,1,0,0,0,0,0,0,0,0,0,0,,TRUE
159,2009/10,Weddell seal,"San Telmo, Punta",14:30:00,18:20:00,5,5,0,0,0,0,0,0,,,,,,
160,2009/10,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
160,2009/10,Crabeater seal,"San Telmo, Punta",10:30:00,13:45:00,1,0,0,0,0,0,1,0,,,,,,
160,2009/10,Elephant seal,Cape Shirreff core locations,10:30:00,13:45:00,190,86,4,0,7,87,4,2,0,0,0,0,,TRUE
160,2009/10,Elephant seal,"San Telmo, Punta",10:30:00,13:45:00,20,13,0,0,0,7,0,0,,,,,,
160,2009/10,Leopard seal,Cape Shirreff core locations,10:30:00,13:45:00,11,10,0,0,0,1,0,0,0,0,0,0,,TRUE
160,2009/10,Leopard seal,"San Telmo, Punta",10:30:00,13:45:00,2,2,0,0,0,0,0,0,,,,,,
160,2009/10,Weddell seal,Cape Shirreff core locations,10:30:00,13:45:00,26,6,7,4,2,4,3,0,0,0,0,0,,TRUE
160,2009/10,Weddell seal,"San Telmo, Punta",10:30:00,13:45:00,9,3,4,0,0,2,0,0,,,,,,
161,2009/10,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
161,2009/10,Crabeater seal,"San Telmo, Punta",10:30:00,16:45:00,2,1,1,0,0,0,0,0,,,,,,
161,2009/10,Elephant seal,Cape Shirreff core locations,10:30:00,16:45:00,158,63,1,56,14,10,14,0,0,0,0,0,,TRUE
161,2009/10,Elephant seal,"San Telmo, Punta",10:30:00,16:45:00,7,3,0,0,0,3,1,0,,,,,,
161,2009/10,Leopard seal,Cape Shirreff core locations,10:30:00,16:45:00,18,18,0,0,0,0,0,0,0,0,0,0,,TRUE
161,2009/10,Leopard seal,"San Telmo, Punta",10:30:00,16:45:00,3,2,0,1,0,0,0,0,,,,,,
161,2009/10,Weddell seal,Cape Shirreff core locations,10:30:00,16:45:00,18,5,3,0,3,5,2,0,0,0,0,0,,TRUE
161,2009/10,Weddell seal,"San Telmo, Punta",10:30:00,16:45:00,10,4,6,0,0,0,0,0,,,,,,
162,2009/10,Crabeater seal,Cape Shirreff core locations,10:50:00,16:20:00,2,2,0,0,0,0,0,0,0,0,0,0,,TRUE
162,2009/10,Crabeater seal,"San Telmo, Punta",10:50:00,16:20:00,1,1,0,0,0,0,0,0,,,,,,
162,2009/10,Elephant seal,Cape Shirreff core locations,10:50:00,16:20:00,170,31,2,115,5,12,5,0,0,0,0,0,,TRUE
162,2009/10,Elephant seal,"San Telmo, Punta",10:50:00,16:20:00,12,0,0,0,0,4,8,0,,,,,,
162,2009/10,Leopard seal,Cape Shirreff core locations,10:50:00,16:20:00,20,20,0,0,0,0,0,0,0,0,0,0,,TRUE
162,2009/10,Leopard seal,"San Telmo, Punta",10:50:00,16:20:00,1,1,0,0,0,0,0,0,,,,,,
162,2009/10,Weddell seal,Cape Shirreff core locations,10:50:00,16:20:00,18,8,4,0,2,4,0,0,0,0,0,0,,TRUE
162,2009/10,Weddell seal,"San Telmo, Punta",10:50:00,16:20:00,6,2,2,0,0,2,0,0,,,,,,
163,2009/10,Crabeater seal,Cape Shirreff core locations,10:55:00,17:00:00,1,1,0,0,0,0,0,0,0,0,0,0,,TRUE
163,2009/10,Crabeater seal,"San Telmo, Punta",10:55:00,17:00:00,1,1,0,0,0,0,0,0,,,,,,
163,2009/10,Elephant seal,Cape Shirreff core locations,10:55:00,17:00:00,169,34,6,119,5,3,2,0,0,0,0,0,,TRUE
163,2009/10,Elephant seal,"San Telmo, Punta",10:55:00,17:00:00,10,4,0,3,1,2,0,0,,,,,,
163,2009/10,Leopard seal,Cape Shirreff core locations,10:55:00,17:00:00,20,19,0,0,1,0,0,0,0,0,0,0,,TRUE
163,2009/10,Leopard seal,"San Telmo, Punta",10:55:00,17:00:00,2,2,0,0,0,0,0,0,,,,,,
163,2009/10,Weddell seal,Cape Shirreff core locations,10:55:00,17:00:00,13,2,6,0,1,4,0,0,0,0,0,0,,TRUE
163,2009/10,Weddell seal,"San Telmo, Punta",10:55:00,17:00:00,5,1,4,0,0,0,0,0,,,,,,
164,2009/10,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
164,2009/10,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
164,2009/10,Elephant seal,Cape Shirreff core locations,10:45:00,14:30:00,105,22,14,47,6,11,5,0,0,0,0,0,,TRUE
164,2009/10,Elephant seal,"San Telmo, Punta",10:45:00,14:30:00,13,10,0,0,0,3,0,0,,,,,,
164,2009/10,Leopard seal,Cape Shirreff core locations,10:45:00,14:30:00,12,12,0,0,0,0,0,0,0,0,0,0,,TRUE
164,2009/10,Leopard seal,"San Telmo, Punta",10:45:00,14:30:00,2,2,0,0,0,0,0,0,,,,,,
164,2009/10,Weddell seal,Cape Shirreff core locations,10:45:00,14:30:00,15,5,2,4,1,3,0,0,0,0,0,0,,TRUE
164,2009/10,Weddell seal,"San Telmo, Punta",10:45:00,14:30:00,8,1,4,0,2,1,0,0,,,,,,
165,2009/10,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
165,2009/10,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
165,2009/10,Elephant seal,Cape Shirreff core locations,11:15:00,18:30:00,90,22,13,48,5,1,1,0,0,0,0,0,,TRUE
165,2009/10,Elephant seal,"San Telmo, Punta",11:15:00,18:30:00,10,7,0,3,0,0,0,0,,,,,,
165,2009/10,Leopard seal,Cape Shirreff core locations,11:15:00,18:30:00,15,15,0,0,0,0,0,0,0,0,0,0,,TRUE
165,2009/10,Leopard seal,"San Telmo, Punta",11:15:00,18:30:00,2,2,0,0,0,0,0,0,,,,,,
165,2009/10,Weddell seal,Cape Shirreff core locations,11:15:00,18:30:00,12,7,0,0,0,4,0,1,0,0,0,0,,TRUE
165,2009/10,Weddell seal,"San Telmo, Punta",11:15:00,18:30:00,4,0,1,0,1,2,0,0,,,,,,
166,2009/10,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
166,2009/10,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
166,2009/10,Elephant seal,Cape Shirreff core locations,11:00:00,14:30:00,69,1,0,66,1,1,0,0,0,0,0,0,,TRUE
166,2009/10,Elephant seal,"San Telmo, Punta",11:00:00,14:30:00,5,4,1,0,0,0,0,0,,,,,,
166,2009/10,Leopard seal,Cape Shirreff core locations,11:00:00,14:30:00,5,5,0,0,0,0,0,0,0,0,0,0,,TRUE
166,2009/10,Leopard seal,"San Telmo, Punta",11:00:00,14:30:00,1,1,0,0,0,0,0,0,,,,,,
166,2009/10,Weddell seal,Cape Shirreff core locations,11:00:00,14:30:00,16,1,2,1,5,6,1,0,0,0,0,0,,TRUE
166,2009/10,Weddell seal,"San Telmo, Punta",11:00:00,14:30:00,6,4,2,0,0,0,0,0,,,,,,
167,2010/11,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
167,2010/11,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
167,2010/11,Elephant seal,Cape Shirreff core locations,11:30:00,16:30:00,59,12,4,0,1,24,2,16,0,0,0,0,,TRUE
167,2010/11,Elephant seal,"San Telmo, Punta",11:30:00,16:30:00,9,2,1,0,0,2,0,4,,,,,,
167,2010/11,Leopard seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
167,2010/11,Leopard seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
167,2010/11,Weddell seal,Cape Shirreff core locations,11:30:00,16:30:00,27,9,5,7,0,0,3,3,0,0,0,0,,TRUE
167,2010/11,Weddell seal,"San Telmo, Punta",11:30:00,16:30:00,4,0,3,0,0,0,0,1,,,,,,
168,2010/11,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
168,2010/11,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
168,2010/11,Elephant seal,Cape Shirreff core locations,15:00:00,18:10:00,83,0,0,65,1,12,5,0,0,0,0,0,,TRUE
168,2010/11,Elephant seal,"San Telmo, Punta",15:00:00,18:10:00,9,1,1,0,0,3,1,3,,,,,,
168,2010/11,Leopard seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
168,2010/11,Leopard seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
168,2010/11,Weddell seal,Cape Shirreff core locations,15:00:00,18:10:00,15,4,4,5,2,0,0,0,0,0,0,0,,TRUE
168,2010/11,Weddell seal,"San Telmo, Punta",15:00:00,18:10:00,3,1,2,0,0,0,0,0,,,,,,
169,2010/11,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
169,2010/11,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
169,2010/11,Elephant seal,Cape Shirreff core locations,10:00:00,14:40:00,85,17,3,0,1,59,5,0,0,0,0,0,,TRUE
169,2010/11,Elephant seal,"San Telmo, Punta",10:00:00,14:40:00,8,0,1,0,0,5,0,2,,,,,,
169,2010/11,Leopard seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
169,2010/11,Leopard seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
169,2010/11,Weddell seal,Cape Shirreff core locations,10:00:00,14:40:00,40,14,8,1,7,7,0,3,0,0,0,0,,TRUE
169,2010/11,Weddell seal,"San Telmo, Punta",10:00:00,14:40:00,8,1,2,0,0,4,0,1,,,,,,
170,2010/11,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
170,2010/11,Elephant seal,Cape Shirreff core locations,9:00:00,21:15:00,115,7,0,0,2,102,4,0,0,0,0,0,,TRUE
170,2010/11,Leopard seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
170,2010/11,Weddell seal,Cape Shirreff core locations,9:00:00,21:15:00,20,3,6,0,4,6,1,0,0,0,0,0,,TRUE
171,2010/11,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
171,2010/11,Elephant seal,Cape Shirreff core locations,10:30:00,19:30:00,113,6,1,2,7,94,2,1,0,0,0,0,,TRUE
171,2010/11,Leopard seal,Cape Shirreff core locations,10:30:00,19:30:00,1,1,0,0,0,0,0,0,0,0,0,0,,TRUE
171,2010/11,Weddell seal,Cape Shirreff core locations,10:30:00,19:30:00,29,10,5,5,2,5,0,2,0,0,0,0,,TRUE
172,2010/11,Crabeater seal,Cape Shirreff core locations,10:00:00,20:00:00,1,0,0,1,0,0,0,0,0,0,0,0,,TRUE
172,2010/11,Crabeater seal,"San Telmo, Punta",10:00:00,20:00:00,1,0,0,1,0,0,0,0,,,,,,
172,2010/11,Elephant seal,Cape Shirreff core locations,10:00:00,20:00:00,190,8,0,106,9,50,13,4,0,0,0,0,,TRUE
172,2010/11,Elephant seal,"San Telmo, Punta",10:00:00,20:00:00,31,0,0,0,0,31,0,0,,,,,,
172,2010/11,Leopard seal,Cape Shirreff core locations,10:00:00,20:00:00,5,5,0,0,0,0,0,0,0,0,0,0,,TRUE
172,2010/11,Leopard seal,"San Telmo, Punta",10:00:00,20:00:00,2,2,0,0,0,0,0,0,,,,,,
172,2010/11,Weddell seal,Cape Shirreff core locations,10:00:00,20:00:00,31,8,5,1,5,6,5,1,0,0,0,0,,TRUE
172,2010/11,Weddell seal,"San Telmo, Punta",10:00:00,20:00:00,8,1,3,1,3,0,0,0,,,,,,
173,2010/11,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
173,2010/11,Crabeater seal,"San Telmo, Punta",9:00:00,18:00:00,1,0,0,0,1,0,0,0,,,,,,
173,2010/11,Elephant seal,Cape Shirreff core locations,9:00:00,18:00:00,89,6,0,49,3,26,5,0,0,0,0,0,,TRUE
173,2010/11,Elephant seal,"San Telmo, Punta",9:00:00,18:00:00,20,3,0,17,0,0,0,0,,,,,,
173,2010/11,Leopard seal,Cape Shirreff core locations,9:00:00,18:00:00,15,15,0,0,0,0,0,0,0,0,0,0,,TRUE
173,2010/11,Leopard seal,"San Telmo, Punta",9:00:00,18:00:00,4,3,0,1,0,0,0,0,,,,,,
173,2010/11,Weddell seal,Cape Shirreff core locations,9:00:00,18:00:00,31,11,4,3,6,5,1,1,0,0,0,0,,TRUE
173,2010/11,Weddell seal,"San Telmo, Punta",9:00:00,18:00:00,5,5,0,0,0,0,0,0,,,,,,
174,2010/11,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
174,2010/11,Elephant seal,Cape Shirreff core locations,9:00:00,12:00:00,138,14,0,3,2,114,5,0,0,0,0,0,,TRUE
174,2010/11,Leopard seal,Cape Shirreff core locations,9:00:00,12:00:00,16,16,0,0,0,0,0,0,0,0,0,0,,TRUE
174,2010/11,Weddell seal,Cape Shirreff core locations,9:00:00,12:00:00,26,8,7,4,3,1,3,0,0,0,0,0,,TRUE
1,2011/12,Crabeater seal,Cape Shirreff core locations,13:30:00,18:30:00,1,0,0,0,0,0,0,1,0,0,0,0,,TRUE
1,2011/12,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
1,2011/12,Elephant seal,Cape Shirreff core locations,13:30:00,18:30:00,123,2,10,0,2,20,16,73,0,0,0,0,,TRUE
1,2011/12,Elephant seal,"San Telmo, Punta",13:30:00,18:30:00,16,0,1,0,2,11,2,0,,,,,,
1,2011/12,Leopard seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
1,2011/12,Leopard seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,,,,,,FALSE
1,2011/12,Weddell seal,Cape Shirreff core locations,13:30:00,18:30:00,31,12,14,2,0,3,0,0,0,0,0,0,,TRUE
1,2011/12,Weddell seal,"San Telmo, Punta",13:30:00,18:30:00,11,5,5,1,0,0,0,0,,,,,,
2,2011/12,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,,,,,,FALSE
