"header_id","season_name","census_date","location","location_group","species","ad_male_count","ad_female_count","ad_unk_count","juv_male_count","juv_female_count","juv_unk_count","pup_live_count","unk_unk_count","notes","research_program"
"1999/00-06","1999/00",2000-01-10,"Maderas","Maderas","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Maderas","Maderas","Weddell seal",0,1,NA,0,0,NA,0,NA,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Marko","Marko","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Marko","Marko","Elephant seal",0,0,NA,12,1,NA,0,3,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Marko","Marko","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Marko","Marko","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Media Luna","Media Luna","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Media Luna","Media Luna","Elephant seal",0,0,NA,38,32,NA,8,120,"pups: 5 females, 1 males, 2 unknowns","INACH"
"1999/00-06","1999/00",2000-01-10,"Media Luna","Media Luna","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Media Luna","Media Luna","Weddell seal",1,0,NA,2,3,NA,0,NA,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Modulo","Modulo","Crabeater seal",1,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Modulo","Modulo","Elephant seal",0,0,NA,2,8,NA,0,15,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Modulo","Modulo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Modulo","Modulo","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Nibaldo","Nibaldo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Papua","Papua","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Papua","Papua","Elephant seal",0,1,NA,0,1,NA,0,13,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Papua","Papua","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Papua","Papua","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Pinochet de la Barra","Pinochet de la Barra","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Pinochet de la Barra","Pinochet de la Barra","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Pinochet de la Barra","Pinochet de la Barra","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Pinochet de la Barra","Pinochet de la Barra","Weddell seal",0,0,NA,0,1,NA,0,NA,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Roquerio","Roquerio","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Roquerio","Roquerio","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Roquerio","Roquerio","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-06","1999/00",2000-01-10,"Roquerio","Roquerio","Weddell seal",1,0,NA,0,1,NA,0,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Alcazar","Alcazar","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Alcazar","Alcazar","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Alcazar","Alcazar","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Antartico, Playa","Antartico, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Antartico, Playa","Antartico, Playa","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Antartico, Playa","Antartico, Playa","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Ballena Norte","Ballena Norte","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Ballena Norte","Ballena Norte","Elephant seal",0,0,NA,2,0,NA,0,8,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Ballena Norte","Ballena Norte","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Ballena Sur","Ballena Sur","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Ballena Sur","Ballena Sur","Elephant seal",0,0,NA,0,0,NA,0,4,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Ballena Sur","Ballena Sur","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Cachorros","Cachorros","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Cachorros","Cachorros","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Cachorros","Cachorros","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Cerro Gajardo, Peninsula","Cerro Gajardo, Peninsula","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Cerro Gajardo, Peninsula","Cerro Gajardo, Peninsula","Elephant seal",0,0,NA,2,0,NA,0,0,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Chungungo","Chungungo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Chungungo","Chungungo","Elephant seal",0,0,NA,0,3,NA,0,0,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Chungungo","Chungungo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Copihue","Copihue","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Copihue","Copihue","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Copihue","Copihue","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Larga","Larga","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Larga","Larga","Elephant seal",0,0,NA,4,4,NA,0,10,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Larga","Larga","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Loberia","Loberia","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Loberia","Loberia","Elephant seal",0,0,NA,0,1,NA,0,0,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Loberia","Loberia","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Marko","Marko","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Marko","Marko","Elephant seal",0,0,NA,3,2,NA,0,4,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Marko","Marko","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Media Luna","Media Luna","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Media Luna","Media Luna","Elephant seal",0,0,NA,18,41,NA,1,141,"pups: 1 females, 0 males, 0 unknowns","INACH"
"1999/00-07","1999/00",2000-01-18,"Media Luna","Media Luna","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Modulo","Modulo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Modulo","Modulo","Elephant seal",0,0,NA,2,12,NA,0,22,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Modulo","Modulo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Nibaldo","Nibaldo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Papua","Papua","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Papua","Papua","Elephant seal",0,1,NA,0,1,NA,0,14,NA,"INACH"
"1999/00-07","1999/00",2000-01-18,"Papua","Papua","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Alcazar","Alcazar","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Alcazar","Alcazar","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Alcazar","Alcazar","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Ballena Norte","Ballena Norte","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Ballena Norte","Ballena Norte","Elephant seal",0,0,NA,0,0,NA,0,12,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Ballena Norte","Ballena Norte","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Chungungo","Chungungo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Chungungo","Chungungo","Elephant seal",0,0,NA,2,1,NA,0,1,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Chungungo","Chungungo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"El Plastico, Playa","El Plastico, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"El Plastico, Playa","El Plastico, Playa","Elephant seal",0,0,NA,0,4,NA,0,9,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"El Plastico, Playa","El Plastico, Playa","Leopard seal",0,0,1,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Larga","Larga","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Larga","Larga","Elephant seal",0,0,NA,3,3,NA,28,0,"pups: 0 females, 1 males, 27 unknowns","INACH"
"1999/00-08","1999/00",2000-01-24,"Larga","Larga","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Loberia","Loberia","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Loberia","Loberia","Elephant seal",0,0,NA,0,0,NA,0,1,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Loberia","Loberia","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Maderas","Maderas","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Maderas","Maderas","Elephant seal",0,0,NA,0,1,NA,0,0,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Maderas","Maderas","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Marko","Marko","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Marko","Marko","Elephant seal",0,0,NA,0,1,NA,1,0,"pups: 0 females, 0 males, 1 unknowns","INACH"
"1999/00-08","1999/00",2000-01-24,"Marko","Marko","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Media Luna","Media Luna","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Media Luna","Media Luna","Elephant seal",0,0,NA,3,34,NA,164,0,"pups: 1 females, 1 males, 162 unknowns","INACH"
"1999/00-08","1999/00",2000-01-24,"Media Luna","Media Luna","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Modulo","Modulo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Modulo","Modulo","Elephant seal",0,0,NA,1,16,NA,0,18,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Modulo","Modulo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Papua","Papua","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Papua","Papua","Elephant seal",0,0,NA,0,2,NA,0,22,NA,"INACH"
"1999/00-08","1999/00",2000-01-24,"Papua","Papua","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Alcazar","Alcazar","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Alcazar","Alcazar","Elephant seal",0,3,NA,0,0,NA,0,4,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Alcazar","Alcazar","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Ballena Norte","Ballena Norte","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Ballena Norte","Ballena Norte","Elephant seal",0,0,NA,0,12,NA,0,7,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Ballena Norte","Ballena Norte","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Cerro Gajardo, Peninsula","Cerro Gajardo, Peninsula","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Cerro Gajardo, Peninsula","Cerro Gajardo, Peninsula","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Chungungo","Chungungo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Chungungo","Chungungo","Elephant seal",0,0,NA,1,4,NA,1,6,"pups: 0 females, 0 males, 1 unknowns","INACH"
"1999/00-09","1999/00",2000-01-31,"Chungungo","Chungungo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"El Plastico, Playa","El Plastico, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"El Plastico, Playa","El Plastico, Playa","Elephant seal",0,0,NA,0,0,NA,0,17,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"El Plastico, Playa","El Plastico, Playa","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Larga","Larga","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Larga","Larga","Elephant seal",0,0,NA,2,3,NA,1,21,"pups: 1 females, 0 males, 0 unknowns","INACH"
"1999/00-09","1999/00",2000-01-31,"Larga","Larga","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Marko","Marko","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Marko","Marko","Elephant seal",0,0,NA,0,2,NA,0,2,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Marko","Marko","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Media Luna","Media Luna","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Media Luna","Media Luna","Elephant seal",0,0,NA,1,37,NA,4,156,"pups: 1 females, 2 males, 1 unknowns","INACH"
"1999/00-09","1999/00",2000-01-31,"Media Luna","Media Luna","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Modulo","Modulo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Modulo","Modulo","Elephant seal",0,0,NA,0,2,NA,0,39,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Modulo","Modulo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Nibaldo","Nibaldo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Papua","Papua","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Papua","Papua","Elephant seal",0,1,NA,0,0,NA,0,4,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Papua","Papua","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Pinochet de la Barra","Pinochet de la Barra","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Pinochet de la Barra","Pinochet de la Barra","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"1999/00-09","1999/00",2000-01-31,"Pinochet de la Barra","Pinochet de la Barra","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Alcazar","Alcazar","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Alcazar","Alcazar","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Alcazar","Alcazar","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Aranda","Aranda","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Aranda","Aranda","Elephant seal",0,0,NA,0,0,NA,0,1,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Aranda","Aranda","Leopard seal",0,1,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Ballena Norte","Ballena Norte","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Ballena Norte","Ballena Norte","Elephant seal",0,0,NA,0,10,NA,0,16,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Ballena Norte","Ballena Norte","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Cachorros","Cachorros","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Cachorros","Cachorros","Elephant seal",0,0,NA,1,0,NA,0,0,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Cachorros","Cachorros","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Cerro Gajardo, Peninsula","Cerro Gajardo, Peninsula","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Cerro Gajardo, Peninsula","Cerro Gajardo, Peninsula","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Chungungo","Chungungo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Chungungo","Chungungo","Elephant seal",0,0,NA,0,6,NA,0,3,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Chungungo","Chungungo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Copihue","Copihue","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Copihue","Copihue","Elephant seal",0,0,NA,2,0,NA,1,0,"pups: 0 females, 0 males, 1 unknowns","INACH"
"1999/00-10","1999/00",2000-02-07,"Copihue","Copihue","Leopard seal",0,0,1,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"El Plastico, Playa","El Plastico, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"El Plastico, Playa","El Plastico, Playa","Elephant seal",0,0,NA,0,1,NA,0,13,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"El Plastico, Playa","El Plastico, Playa","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Larga","Larga","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Larga","Larga","Elephant seal",0,0,NA,1,3,NA,1,29,"pups: 0 females, 1 males, 0 unknowns","INACH"
"1999/00-10","1999/00",2000-02-07,"Larga","Larga","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Loberia","Loberia","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Maderas","Maderas","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Maderas","Maderas","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Maderas","Maderas","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Marko","Marko","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Marko","Marko","Elephant seal",0,0,NA,0,4,NA,2,2,"pups: 1 females, 0 males, 1 unknowns","INACH"
"1999/00-10","1999/00",2000-02-07,"Marko","Marko","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Media Luna","Media Luna","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Media Luna","Media Luna","Elephant seal",0,0,NA,4,18,NA,8,130,"pups: 2 females, 2 males, 4 unknowns","INACH"
"1999/00-10","1999/00",2000-02-07,"Media Luna","Media Luna","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Modulo","Modulo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Modulo","Modulo","Elephant seal",0,0,NA,0,12,NA,0,14,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Modulo","Modulo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Nibaldo","Nibaldo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Papua","Papua","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Papua","Papua","Elephant seal",0,1,NA,0,0,NA,1,7,"pups: 0 females, 0 males, 1 unknowns","INACH"
"1999/00-10","1999/00",2000-02-07,"Papua","Papua","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Roquerio","Roquerio","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Roquerio","Roquerio","Elephant seal",0,2,NA,0,0,NA,1,0,"pups: 0 females, 0 males, 1 unknowns","INACH"
"1999/00-10","1999/00",2000-02-07,"Roquerio","Roquerio","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Schiappacasse, Playa","Schiappacasse, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Schiappacasse, Playa","Schiappacasse, Playa","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"Schiappacasse, Playa","Schiappacasse, Playa","Leopard seal",0,1,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"del Canal, Playa","del Canal, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"del Canal, Playa","del Canal, Playa","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"del Canal, Playa","del Canal, Playa","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"del Lobero, Playa","del Lobero, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-10","1999/00",2000-02-07,"del Lobero, Playa","del Lobero, Playa","Elephant seal",0,0,NA,0,0,NA,1,0,"pups: 1 females, 0 males, 0 unknowns","INACH"
"1999/00-11","1999/00",2000-02-14,"Aranda","Aranda","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-11","1999/00",2000-02-14,"Aranda","Aranda","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"1999/00-11","1999/00",2000-02-14,"Aranda","Aranda","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"1999/00-11","1999/00",2000-02-14,"Ballena Norte","Ballena Norte","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
